
====================
Pre-training using samples
====================
GV pre-training enabled
Epoch  2460 | Total:    3.6975 | Goal:   0.0000 | Unsafe:   1.0691 | Init:   2.3602 | Outside:   0.1711 | Gen:   0.0971 | Time: 686.1s
Epoch  2470 | Total:    4.0355 | Goal:   0.0000 | Unsafe:   1.6553 | Init:   1.9627 | Outside:   0.3963 | Gen:   0.0213 | Time: 689.1s
Epoch  2480 | Total:    3.6728 | Goal:   0.0000 | Unsafe:   1.1849 | Init:   1.6245 | Outside:   0.7195 | Gen:   0.1438 | Time: 692.2s
Epoch  2490 | Total:    3.6167 | Goal:   0.0000 | Unsafe:   1.2272 | Init:   1.5384 | Outside:   0.7891 | Gen:   0.0620 | Time: 695.2s
Refining outside cells: 31 failing, refined 31 cells, 4305 total
Refining generator cells: 4 failing, refined 4 cells, 3555 total
Rebuilt V cache with 16598 cells
Rebuilt Phi cache with 3555 cells
Epoch  2500 | Total:    3.4312 | Goal:   0.0000 | Unsafe:   1.6168 | Init:   1.6899 | Outside:   0.1246 | Gen:   0.0000 | Time: 699.1s
Merging outside cells: merged 151 pairs, 4154 total
Merging generator cells: merged 0 pairs, 3555 total
Rebuilt V cache with 16447 cells
Rebuilt Phi cache with 3555 cells
Epoch  2510 | Total:    4.8921 | Goal:   0.0000 | Unsafe:   0.9859 | Init:   2.1412 | Outside:   1.4091 | Gen:   0.3559 | Time: 703.0s
Epoch  2520 | Total:    4.8590 | Goal:   0.0000 | Unsafe:   0.9893 | Init:   2.1393 | Outside:   1.3932 | Gen:   0.3372 | Time: 706.1s
Epoch  2530 | Total:    6.5710 | Goal:   0.0000 | Unsafe:   0.9836 | Init:   4.6085 | Outside:   0.9267 | Gen:   0.0523 | Time: 709.1s
Epoch  2540 | Total: 6245.2109 | Goal:   0.0000 | Unsafe:   0.0000 | Init: 6243.9565 | Outside:   0.0000 | Gen:   1.2542 | Time: 713.6s
Epoch  2550 | Total: 5292.5996 | Goal:   0.0000 | Unsafe:   0.0000 | Init: 5278.2964 | Outside:   0.0000 | Gen:  14.3033 | Time: 717.0s
Epoch  2560 | Total:   72.2218 | Goal:   0.0000 | Unsafe:  48.1108 | Init:   0.0000 | Outside:  16.3441 | Gen:   7.7669 | Time: 720.8s
Epoch  2570 | Total:  274.8468 | Goal:   0.0000 | Unsafe: 114.6119 | Init:   0.0000 | Outside: 145.7780 | Gen:  14.4570 | Time: 724.0s
Epoch  2580 | Total:  132.2576 | Goal:   0.0000 | Unsafe:  93.9056 | Init:   0.0000 | Outside:  30.9391 | Gen:   7.4128 | Time: 727.4s
Epoch  2590 | Total:   31.5620 | Goal:   0.0000 | Unsafe:  25.1178 | Init:   1.6859 | Outside:   0.0147 | Gen:   4.7436 | Time: 731.0s
Refining outside cells: 2 failing, refined 2 cells, 4168 total
Refining generator cells: 4 failing, refined 4 cells, 3583 total
Rebuilt V cache with 16461 cells
Rebuilt Phi cache with 3583 cells
Epoch  2600 | Total:   23.5812 | Goal:   0.0000 | Unsafe:  13.5668 | Init:  10.0124 | Outside:   0.0000 | Gen:   0.0021 | Time: 735.4s
Epoch  2610 | Total:   16.7953 | Goal:   0.0000 | Unsafe:   9.7910 | Init:   6.7668 | Outside:   0.0000 | Gen:   0.2374 | Time: 738.4s
Epoch  2620 | Total:   11.3232 | Goal:   0.0000 | Unsafe:   8.0824 | Init:   2.9390 | Outside:   0.0000 | Gen:   0.3018 | Time: 741.6s
Epoch  2630 | Total:    8.4626 | Goal:   0.0000 | Unsafe:   6.9692 | Init:   1.4065 | Outside:   0.0073 | Gen:   0.0795 | Time: 744.7s
Epoch  2640 | Total:    7.0482 | Goal:   0.0000 | Unsafe:   6.1032 | Init:   0.8975 | Outside:   0.0470 | Gen:   0.0006 | Time: 747.8s
Refining outside cells: 4 failing, refined 4 cells, 4196 total
Rebuilt V cache with 16489 cells
Epoch  2650 | Total:    6.0836 | Goal:   0.0000 | Unsafe:   5.1246 | Init:   0.8736 | Outside:   0.0000 | Gen:   0.0854 | Time: 751.1s
Epoch  2660 | Total:    5.3731 | Goal:   0.0000 | Unsafe:   4.2248 | Init:   1.1483 | Outside:   0.0000 | Gen:   0.0000 | Time: 754.2s
Epoch  2670 | Total:    4.5559 | Goal:   0.0000 | Unsafe:   3.5368 | Init:   1.0075 | Outside:   0.0116 | Gen:   0.0000 | Time: 757.5s
Epoch  2680 | Total:    3.9945 | Goal:   0.0000 | Unsafe:   3.1280 | Init:   0.7082 | Outside:   0.0453 | Gen:   0.1129 | Time: 760.5s
Epoch  2690 | Total:    3.4376 | Goal:   0.0000 | Unsafe:   2.7179 | Init:   0.6395 | Outside:   0.0662 | Gen:   0.0141 | Time: 763.4s
Refining outside cells: 3 failing, refined 3 cells, 4217 total
Rebuilt V cache with 16510 cells
Epoch  2700 | Total:    3.2282 | Goal:   0.0000 | Unsafe:   2.6037 | Init:   0.6187 | Outside:   0.0000 | Gen:   0.0058 | Time: 767.1s
Epoch  2710 | Total:    2.7987 | Goal:   0.0000 | Unsafe:   2.1716 | Init:   0.5824 | Outside:   0.0004 | Gen:   0.0443 | Time: 770.0s
Epoch  2720 | Total:    2.8249 | Goal:   0.0000 | Unsafe:   2.0654 | Init:   0.6163 | Outside:   0.0000 | Gen:   0.1433 | Time: 773.0s
Epoch  2730 | Total:    2.4985 | Goal:   0.0000 | Unsafe:   1.8314 | Init:   0.5665 | Outside:   0.0107 | Gen:   0.0899 | Time: 775.9s
Epoch  2740 | Total:    2.2871 | Goal:   0.0000 | Unsafe:   1.7614 | Init:   0.5012 | Outside:   0.0245 | Gen:   0.0000 | Time: 778.8s
Refining outside cells: 3 failing, refined 3 cells, 4238 total
Rebuilt V cache with 16531 cells
Epoch  2750 | Total:    2.0979 | Goal:   0.0000 | Unsafe:   1.5718 | Init:   0.5128 | Outside:   0.0000 | Gen:   0.0134 | Time: 782.0s
Epoch  2760 | Total:    1.9731 | Goal:   0.0000 | Unsafe:   1.4616 | Init:   0.4592 | Outside:   0.0121 | Gen:   0.0402 | Time: 784.8s
Epoch  2770 | Total:    1.8136 | Goal:   0.0000 | Unsafe:   1.2990 | Init:   0.4889 | Outside:   0.0096 | Gen:   0.0161 | Time: 787.7s
Epoch  2780 | Total:    1.6515 | Goal:   0.0000 | Unsafe:   1.1451 | Init:   0.4748 | Outside:   0.0140 | Gen:   0.0177 | Time: 790.6s
Epoch  2790 | Total:    1.5902 | Goal:   0.0000 | Unsafe:   1.0817 | Init:   0.4667 | Outside:   0.0200 | Gen:   0.0218 | Time: 793.4s
Refining outside cells: 4 failing, refined 4 cells, 4266 total
Refining generator cells: 2 failing, refined 2 cells, 3597 total
Rebuilt V cache with 16559 cells
Rebuilt Phi cache with 3597 cells
Epoch  2800 | Total:    1.4148 | Goal:   0.0000 | Unsafe:   0.9865 | Init:   0.4283 | Outside:   0.0000 | Gen:   0.0000 | Time: 797.3s
Epoch  2810 | Total:    1.3196 | Goal:   0.0000 | Unsafe:   0.9795 | Init:   0.3292 | Outside:   0.0011 | Gen:   0.0098 | Time: 800.3s
Epoch  2820 | Total:    1.2268 | Goal:   0.0000 | Unsafe:   0.8995 | Init:   0.3211 | Outside:   0.0063 | Gen:   0.0000 | Time: 803.3s
Epoch  2830 | Total:    1.1972 | Goal:   0.0000 | Unsafe:   0.8527 | Init:   0.3355 | Outside:   0.0075 | Gen:   0.0016 | Time: 806.2s
Epoch  2840 | Total:    1.1447 | Goal:   0.0000 | Unsafe:   0.7897 | Init:   0.3427 | Outside:   0.0084 | Gen:   0.0040 | Time: 809.0s
Refining outside cells: 5 failing, refined 5 cells, 4301 total
Rebuilt V cache with 16594 cells
Epoch  2850 | Total:    1.1045 | Goal:   0.0000 | Unsafe:   0.7460 | Init:   0.3571 | Outside:   0.0000 | Gen:   0.0014 | Time: 812.3s
Epoch  2860 | Total:    1.0659 | Goal:   0.0000 | Unsafe:   0.6278 | Init:   0.3474 | Outside:   0.0025 | Gen:   0.0882 | Time: 815.1s
Epoch  2870 | Total:    0.9956 | Goal:   0.0000 | Unsafe:   0.6511 | Init:   0.3266 | Outside:   0.0172 | Gen:   0.0008 | Time: 818.0s
Epoch  2880 | Total:    1.0064 | Goal:   0.0000 | Unsafe:   0.6371 | Init:   0.3505 | Outside:   0.0134 | Gen:   0.0054 | Time: 820.9s
Epoch  2890 | Total:    0.9983 | Goal:   0.0000 | Unsafe:   0.5027 | Init:   0.3911 | Outside:   0.0014 | Gen:   0.1030 | Time: 823.6s
Refining outside cells: 8 failing, refined 8 cells, 4357 total
Rebuilt V cache with 16650 cells
Epoch  2900 | Total:    0.9335 | Goal:   0.0000 | Unsafe:   0.5794 | Init:   0.3535 | Outside:   0.0006 | Gen:   0.0000 | Time: 826.9s
Epoch  2910 | Total:    0.8991 | Goal:   0.0000 | Unsafe:   0.5555 | Init:   0.3366 | Outside:   0.0070 | Gen:   0.0000 | Time: 829.7s
Epoch  2920 | Total:    0.8437 | Goal:   0.0000 | Unsafe:   0.5215 | Init:   0.2972 | Outside:   0.0250 | Gen:   0.0000 | Time: 832.7s
Epoch  2930 | Total:    0.8449 | Goal:   0.0000 | Unsafe:   0.5067 | Init:   0.3216 | Outside:   0.0166 | Gen:   0.0000 | Time: 835.7s
Epoch  2940 | Total:    0.8042 | Goal:   0.0000 | Unsafe:   0.4427 | Init:   0.3457 | Outside:   0.0127 | Gen:   0.0031 | Time: 838.5s
Refining outside cells: 7 failing, refined 7 cells, 4406 total
Rebuilt V cache with 16699 cells
Epoch  2950 | Total:    0.7355 | Goal:   0.0000 | Unsafe:   0.3703 | Init:   0.3549 | Outside:   0.0000 | Gen:   0.0102 | Time: 841.8s
Epoch  2960 | Total:    0.7628 | Goal:   0.0000 | Unsafe:   0.4338 | Init:   0.3014 | Outside:   0.0256 | Gen:   0.0020 | Time: 844.7s
Epoch  2970 | Total:    0.7281 | Goal:   0.0000 | Unsafe:   0.3707 | Init:   0.3537 | Outside:   0.0000 | Gen:   0.0036 | Time: 847.7s
Epoch  2980 | Total:    0.7182 | Goal:   0.0000 | Unsafe:   0.3932 | Init:   0.3080 | Outside:   0.0170 | Gen:   0.0000 | Time: 850.6s
Epoch  2990 | Total:    0.7324 | Goal:   0.0000 | Unsafe:   0.3888 | Init:   0.3373 | Outside:   0.0063 | Gen:   0.0000 | Time: 853.5s
Refining outside cells: 12 failing, refined 12 cells, 4490 total
Rebuilt V cache with 16783 cells
Epoch  3000 | Total:    0.6420 | Goal:   0.0000 | Unsafe:   0.3146 | Init:   0.3274 | Outside:   0.0000 | Gen:   0.0000 | Time: 856.8s
=== Detailed Evaluation ===
Goal:      PASS, V bounds: [  0.304,   0.485] | 2197/2197 pass (100.0%)
Unsafe:    FAIL, V bounds: [  4.856,  73.351] | 5995/6000 pass (99.9%)
Init:      FAIL, V bounds: [  0.204,   1.066] | 4083/4096 pass (99.7%)
Outside:   PASS, V bounds: [  0.001,  73.547] | 4490/4490 pass (100.0%)
Generator: PASS, GV bounds: [-2427.483,  -0.002] | 3597/3597 pass (100.0%)
Saved visualization plots for epoch 3000 to 'training_progress'
Merging outside cells: merged 57 pairs, 4433 total
Merging generator cells: merged 0 pairs, 3597 total
Rebuilt V cache with 16726 cells
Rebuilt Phi cache with 3597 cells
Epoch  3010 | Total:    0.8692 | Goal:   0.0000 | Unsafe:   0.3534 | Init:   0.3021 | Outside:   0.2114 | Gen:   0.0022 | Time: 871.0s
Epoch  3020 | Total:    0.8013 | Goal:   0.0000 | Unsafe:   0.2650 | Init:   0.3414 | Outside:   0.1922 | Gen:   0.0027 | Time: 873.9s
Epoch  3030 | Total:    0.8584 | Goal:   0.0000 | Unsafe:   0.3490 | Init:   0.2990 | Outside:   0.2104 | Gen:   0.0000 | Time: 876.8s
Epoch  3040 | Total:    0.7927 | Goal:   0.0000 | Unsafe:   0.2588 | Init:   0.3446 | Outside:   0.1893 | Gen:   0.0000 | Time: 879.7s
Refining outside cells: 6 failing, refined 6 cells, 4475 total
Rebuilt V cache with 16768 cells
Epoch  3050 | Total:    0.6597 | Goal:   0.0000 | Unsafe:   0.3087 | Init:   0.3187 | Outside:   0.0005 | Gen:   0.0318 | Time: 882.9s
Epoch  3060 | Total:    0.6024 | Goal:   0.0000 | Unsafe:   0.2880 | Init:   0.2985 | Outside:   0.0158 | Gen:   0.0000 | Time: 885.8s
Epoch  3070 | Total:    0.5467 | Goal:   0.0000 | Unsafe:   0.2345 | Init:   0.2973 | Outside:   0.0150 | Gen:   0.0000 | Time: 888.6s
Epoch  3080 | Total:    0.6348 | Goal:   0.0000 | Unsafe:   0.3195 | Init:   0.3050 | Outside:   0.0103 | Gen:   0.0000 | Time: 891.7s
Epoch  3090 | Total:    0.5568 | Goal:   0.0000 | Unsafe:   0.2369 | Init:   0.3062 | Outside:   0.0137 | Gen:   0.0000 | Time: 894.5s
Refining outside cells: 7 failing, refined 7 cells, 4524 total
Rebuilt V cache with 16817 cells
Epoch  3100 | Total:    0.5958 | Goal:   0.0000 | Unsafe:   0.2738 | Init:   0.3118 | Outside:   0.0000 | Gen:   0.0102 | Time: 898.7s
Epoch  3110 | Total:    0.5337 | Goal:   0.0000 | Unsafe:   0.2338 | Init:   0.2810 | Outside:   0.0188 | Gen:   0.0000 | Time: 901.6s
Epoch  3120 | Total:    0.5601 | Goal:   0.0000 | Unsafe:   0.2607 | Init:   0.2924 | Outside:   0.0071 | Gen:   0.0000 | Time: 905.5s
Epoch  3130 | Total:    0.5464 | Goal:   0.0000 | Unsafe:   0.2470 | Init:   0.2978 | Outside:   0.0016 | Gen:   0.0000 | Time: 908.9s
Epoch  3140 | Total:    0.5260 | Goal:   0.0000 | Unsafe:   0.1880 | Init:   0.2945 | Outside:   0.0080 | Gen:   0.0356 | Time: 912.7s
Refining outside cells: 5 failing, refined 5 cells, 4559 total
Rebuilt V cache with 16852 cells
Epoch  3150 | Total:    0.5743 | Goal:   0.0000 | Unsafe:   0.2801 | Init:   0.2928 | Outside:   0.0013 | Gen:   0.0000 | Time: 916.4s
Epoch  3160 | Total:    0.5115 | Goal:   0.0000 | Unsafe:   0.2188 | Init:   0.2863 | Outside:   0.0064 | Gen:   0.0000 | Time: 920.5s
Epoch  3170 | Total:    0.5143 | Goal:   0.0000 | Unsafe:   0.1718 | Init:   0.2876 | Outside:   0.0063 | Gen:   0.0485 | Time: 924.2s
Epoch  3180 | Total:    0.5457 | Goal:   0.0000 | Unsafe:   0.2561 | Init:   0.2849 | Outside:   0.0046 | Gen:   0.0000 | Time: 927.3s
Epoch  3190 | Total:    0.4981 | Goal:   0.0000 | Unsafe:   0.2122 | Init:   0.2754 | Outside:   0.0105 | Gen:   0.0000 | Time: 930.2s
Refining outside cells: 3 failing, refined 3 cells, 4580 total
Refining generator cells: 1 failing, refined 1 cells, 3604 total
Rebuilt V cache with 16873 cells
Rebuilt Phi cache with 3604 cells
Epoch  3200 | Total:    0.4429 | Goal:   0.0000 | Unsafe:   0.1618 | Init:   0.2773 | Outside:   0.0038 | Gen:   0.0000 | Time: 934.0s
Epoch  3210 | Total:    0.5259 | Goal:   0.0000 | Unsafe:   0.2350 | Init:   0.2768 | Outside:   0.0139 | Gen:   0.0002 | Time: 936.9s
Epoch  3220 | Total:    0.4928 | Goal:   0.0000 | Unsafe:   0.2152 | Init:   0.2721 | Outside:   0.0055 | Gen:   0.0000 | Time: 939.9s
Epoch  3230 | Total:    0.4526 | Goal:   0.0000 | Unsafe:   0.1745 | Init:   0.2742 | Outside:   0.0039 | Gen:   0.0000 | Time: 942.8s
Epoch  3240 | Total:    0.5133 | Goal:   0.0000 | Unsafe:   0.2327 | Init:   0.2745 | Outside:   0.0061 | Gen:   0.0000 | Time: 945.7s
Refining outside cells: 8 failing, refined 8 cells, 4636 total
Rebuilt V cache with 16929 cells
Epoch  3250 | Total:    0.4632 | Goal:   0.0000 | Unsafe:   0.1957 | Init:   0.2675 | Outside:   0.0000 | Gen:   0.0000 | Time: 949.2s
Epoch  3260 | Total:    0.5326 | Goal:   0.0000 | Unsafe:   0.1284 | Init:   0.2669 | Outside:   0.0000 | Gen:   0.1374 | Time: 952.3s
Epoch  3270 | Total:    0.4483 | Goal:   0.0000 | Unsafe:   0.2001 | Init:   0.2417 | Outside:   0.0064 | Gen:   0.0000 | Time: 955.2s
Epoch  3280 | Total:    0.4144 | Goal:   0.0000 | Unsafe:   0.1616 | Init:   0.2486 | Outside:   0.0043 | Gen:   0.0000 | Time: 958.1s
Epoch  3290 | Total:    0.4019 | Goal:   0.0000 | Unsafe:   0.1512 | Init:   0.2388 | Outside:   0.0119 | Gen:   0.0000 | Time: 961.2s
Refining outside cells: 3 failing, refined 3 cells, 4657 total
Rebuilt V cache with 16950 cells
Epoch  3300 | Total:    0.4579 | Goal:   0.0000 | Unsafe:   0.2086 | Init:   0.2458 | Outside:   0.0035 | Gen:   0.0000 | Time: 964.4s
Epoch  3310 | Total:    0.4270 | Goal:   0.0000 | Unsafe:   0.1647 | Init:   0.2570 | Outside:   0.0053 | Gen:   0.0000 | Time: 967.4s
Epoch  3320 | Total:    0.3631 | Goal:   0.0000 | Unsafe:   0.1103 | Init:   0.2464 | Outside:   0.0065 | Gen:   0.0000 | Time: 970.4s
Epoch  3330 | Total:    0.4282 | Goal:   0.0000 | Unsafe:   0.1834 | Init:   0.2361 | Outside:   0.0087 | Gen:   0.0000 | Time: 973.4s
Epoch  3340 | Total:    0.4033 | Goal:   0.0000 | Unsafe:   0.1495 | Init:   0.2486 | Outside:   0.0051 | Gen:   0.0000 | Time: 976.2s
Refining outside cells: 10 failing, refined 10 cells, 4727 total
Rebuilt V cache with 17020 cells
Epoch  3350 | Total:    0.3841 | Goal:   0.0000 | Unsafe:   0.0825 | Init:   0.2448 | Outside:   0.0000 | Gen:   0.0568 | Time: 979.5s
Epoch  3360 | Total:    0.4004 | Goal:   0.0000 | Unsafe:   0.1760 | Init:   0.2054 | Outside:   0.0191 | Gen:   0.0000 | Time: 982.6s
Epoch  3370 | Total:    0.3703 | Goal:   0.0000 | Unsafe:   0.1402 | Init:   0.2068 | Outside:   0.0233 | Gen:   0.0000 | Time: 985.5s
Epoch  3380 | Total:    0.3269 | Goal:   0.0000 | Unsafe:   0.0962 | Init:   0.2294 | Outside:   0.0013 | Gen:   0.0000 | Time: 988.4s
Epoch  3390 | Total:    0.4088 | Goal:   0.0000 | Unsafe:   0.1757 | Init:   0.2280 | Outside:   0.0051 | Gen:   0.0000 | Time: 991.4s
Refining outside cells: 8 failing, refined 8 cells, 4783 total
Rebuilt V cache with 17076 cells
Epoch  3400 | Total:    0.3638 | Goal:   0.0000 | Unsafe:   0.1307 | Init:   0.2331 | Outside:   0.0000 | Gen:   0.0000 | Time: 994.9s
Epoch  3410 | Total:    0.2939 | Goal:   0.0000 | Unsafe:   0.0687 | Init:   0.2247 | Outside:   0.0005 | Gen:   0.0000 | Time: 997.7s
Epoch  3420 | Total:    0.3735 | Goal:   0.0000 | Unsafe:   0.1628 | Init:   0.2030 | Outside:   0.0078 | Gen:   0.0000 | Time: 1000.7s
Epoch  3430 | Total:    0.3428 | Goal:   0.0000 | Unsafe:   0.1273 | Init:   0.2147 | Outside:   0.0008 | Gen:   0.0000 | Time: 1003.6s
Epoch  3440 | Total:    0.2824 | Goal:   0.0000 | Unsafe:   0.0611 | Init:   0.2142 | Outside:   0.0071 | Gen:   0.0000 | Time: 1006.6s
Refining outside cells: 5 failing, refined 5 cells, 4818 total
Rebuilt V cache with 17111 cells
Epoch  3450 | Total:    0.3622 | Goal:   0.0000 | Unsafe:   0.1487 | Init:   0.1951 | Outside:   0.0068 | Gen:   0.0116 | Time: 1009.9s
Epoch  3460 | Total:    0.3282 | Goal:   0.0000 | Unsafe:   0.1273 | Init:   0.1954 | Outside:   0.0055 | Gen:   0.0000 | Time: 1012.8s
Epoch  3470 | Total:    0.2727 | Goal:   0.0000 | Unsafe:   0.0632 | Init:   0.2026 | Outside:   0.0069 | Gen:   0.0000 | Time: 1015.8s
Epoch  3480 | Total:    0.3380 | Goal:   0.0000 | Unsafe:   0.1115 | Init:   0.2050 | Outside:   0.0014 | Gen:   0.0201 | Time: 1018.7s
Epoch  3490 | Total:    0.3346 | Goal:   0.0000 | Unsafe:   0.1274 | Init:   0.2039 | Outside:   0.0033 | Gen:   0.0000 | Time: 1021.7s
Refining outside cells: 8 failing, refined 8 cells, 4874 total
Rebuilt V cache with 17167 cells
Epoch  3500 | Total:    0.2791 | Goal:   0.0000 | Unsafe:   0.0694 | Init:   0.2097 | Outside:   0.0000 | Gen:   0.0000 | Time: 1024.9s
Merging outside cells: merged 0 pairs, 4874 total
Merging generator cells: merged 0 pairs, 3604 total
Rebuilt V cache with 17167 cells
Rebuilt Phi cache with 3604 cells
Epoch  3510 | Total:    0.2630 | Goal:   0.0000 | Unsafe:   0.0637 | Init:   0.1882 | Outside:   0.0111 | Gen:   0.0000 | Time: 1028.6s
Epoch  3520 | Total:    0.3177 | Goal:   0.0000 | Unsafe:   0.1255 | Init:   0.1865 | Outside:   0.0058 | Gen:   0.0000 | Time: 1031.5s
Epoch  3530 | Total:    0.2694 | Goal:   0.0000 | Unsafe:   0.0793 | Init:   0.1878 | Outside:   0.0023 | Gen:   0.0000 | Time: 1034.4s
Epoch  3540 | Total:    0.2348 | Goal:   0.0000 | Unsafe:   0.0394 | Init:   0.1902 | Outside:   0.0024 | Gen:   0.0027 | Time: 1037.4s
Refining outside cells: 9 failing, refined 9 cells, 4937 total
Rebuilt V cache with 17230 cells
Epoch  3550 | Total:    0.2984 | Goal:   0.0000 | Unsafe:   0.1183 | Init:   0.1797 | Outside:   0.0003 | Gen:   0.0000 | Time: 1040.9s
Epoch  3560 | Total:    0.3083 | Goal:   0.0000 | Unsafe:   0.1355 | Init:   0.1688 | Outside:   0.0041 | Gen:   0.0000 | Time: 1043.7s
Epoch  3570 | Total:    0.2381 | Goal:   0.0000 | Unsafe:   0.0637 | Init:   0.1713 | Outside:   0.0030 | Gen:   0.0000 | Time: 1046.7s
Epoch  3580 | Total:    0.3048 | Goal:   0.0000 | Unsafe:   0.0211 | Init:   0.1868 | Outside:   0.0009 | Gen:   0.0960 | Time: 1049.6s
Epoch  3590 | Total:    0.2955 | Goal:   0.0000 | Unsafe:   0.1175 | Init:   0.1693 | Outside:   0.0088 | Gen:   0.0000 | Time: 1052.5s
Refining outside cells: 6 failing, refined 6 cells, 4979 total
Rebuilt V cache with 17272 cells
Epoch  3600 | Total:    0.2587 | Goal:   0.0000 | Unsafe:   0.0900 | Init:   0.1687 | Outside:   0.0000 | Gen:   0.0000 | Time: 1055.9s
Epoch  3610 | Total:    0.2742 | Goal:   0.0000 | Unsafe:   0.0446 | Init:   0.1478 | Outside:   0.0818 | Gen:   0.0000 | Time: 1058.7s
Epoch  3620 | Total:    0.2626 | Goal:   0.0000 | Unsafe:   0.0331 | Init:   0.2295 | Outside:   0.0000 | Gen:   0.0000 | Time: 1061.7s
Epoch  3630 | Total:    0.3064 | Goal:   0.0000 | Unsafe:   0.0906 | Init:   0.2157 | Outside:   0.0000 | Gen:   0.0000 | Time: 1064.5s
Epoch  3640 | Total:    0.3023 | Goal:   0.0000 | Unsafe:   0.0697 | Init:   0.1389 | Outside:   0.0936 | Gen:   0.0000 | Time: 1067.5s
Epoch  3650 | Total:    0.2042 | Goal:   0.0000 | Unsafe:   0.0165 | Init:   0.1877 | Outside:   0.0000 | Gen:   0.0000 | Time: 1070.5s
Epoch  3660 | Total:    0.1833 | Goal:   0.0000 | Unsafe:   0.0128 | Init:   0.1644 | Outside:   0.0061 | Gen:   0.0000 | Time: 1073.5s
Epoch  3670 | Total:    0.1727 | Goal:   0.0000 | Unsafe:   0.0093 | Init:   0.1626 | Outside:   0.0009 | Gen:   0.0000 | Time: 1076.5s
Epoch  3680 | Total:    0.1703 | Goal:   0.0000 | Unsafe:   0.0081 | Init:   0.1617 | Outside:   0.0005 | Gen:   0.0000 | Time: 1079.5s
Epoch  3690 | Total:    0.2730 | Goal:   0.0000 | Unsafe:   0.1103 | Init:   0.1450 | Outside:   0.0173 | Gen:   0.0005 | Time: 1082.5s
Refining outside cells: 10 failing, refined 10 cells, 5049 total
Rebuilt V cache with 17342 cells
Epoch  3700 | Total:    0.2405 | Goal:   0.0000 | Unsafe:   0.0906 | Init:   0.1499 | Outside:   0.0000 | Gen:   0.0000 | Time: 1085.8s
Epoch  3710 | Total:    0.1827 | Goal:   0.0000 | Unsafe:   0.0204 | Init:   0.1607 | Outside:   0.0016 | Gen:   0.0000 | Time: 1088.6s
Epoch  3720 | Total:    0.1655 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1607 | Outside:   0.0048 | Gen:   0.0000 | Time: 1091.7s
Epoch  3730 | Total:    0.1519 | Goal:   0.0000 | Unsafe:   0.0003 | Init:   0.1487 | Outside:   0.0029 | Gen:   0.0000 | Time: 1094.7s
Epoch  3740 | Total:    0.1580 | Goal:   0.0000 | Unsafe:   0.0151 | Init:   0.1394 | Outside:   0.0035 | Gen:   0.0000 | Time: 1097.6s
Refining outside cells: 1 failing, refined 1 cells, 5056 total
Rebuilt V cache with 17349 cells
Epoch  3750 | Total:    0.2732 | Goal:   0.0000 | Unsafe:   0.1237 | Init:   0.1480 | Outside:   0.0015 | Gen:   0.0000 | Time: 1101.1s
Epoch  3760 | Total:    0.2275 | Goal:   0.0000 | Unsafe:   0.0850 | Init:   0.1385 | Outside:   0.0040 | Gen:   0.0000 | Time: 1104.0s
Epoch  3770 | Total:    0.1708 | Goal:   0.0000 | Unsafe:   0.0199 | Init:   0.1494 | Outside:   0.0014 | Gen:   0.0000 | Time: 1107.0s
Epoch  3780 | Total:    0.1776 | Goal:   0.0000 | Unsafe:   0.0297 | Init:   0.1416 | Outside:   0.0062 | Gen:   0.0000 | Time: 1109.9s
Epoch  3790 | Total:    0.2359 | Goal:   0.0000 | Unsafe:   0.0916 | Init:   0.1443 | Outside:   0.0000 | Gen:   0.0000 | Time: 1112.9s
Epoch  3800 | Total:    0.1807 | Goal:   0.0000 | Unsafe:   0.0380 | Init:   0.1427 | Outside:   0.0000 | Gen:   0.0000 | Time: 1115.9s
Epoch  3810 | Total:    0.1513 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1479 | Outside:   0.0034 | Gen:   0.0000 | Time: 1118.9s
Epoch  3820 | Total:    0.1511 | Goal:   0.0000 | Unsafe:   0.0008 | Init:   0.1363 | Outside:   0.0140 | Gen:   0.0000 | Time: 1121.8s
Epoch  3830 | Total:    0.1368 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1362 | Outside:   0.0005 | Gen:   0.0000 | Time: 1124.8s
Epoch  3840 | Total:    0.1308 | Goal:   0.0000 | Unsafe:   0.0010 | Init:   0.1282 | Outside:   0.0015 | Gen:   0.0000 | Time: 1127.7s
Refining outside cells: 14 failing, refined 14 cells, 5154 total
Rebuilt V cache with 17447 cells
Epoch  3850 | Total:    0.1302 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.1302 | Outside:   0.0000 | Gen:   0.0000 | Time: 1131.7s
Epoch  3860 | Total:    0.2358 | Goal:   0.0000 | Unsafe:   0.0978 | Init:   0.1237 | Outside:   0.0008 | Gen:   0.0135 | Time: 1134.6s
Epoch  3870 | Total:    0.2357 | Goal:   0.0000 | Unsafe:   0.1215 | Init:   0.1115 | Outside:   0.0027 | Gen:   0.0000 | Time: 1137.6s
Epoch  3880 | Total:    0.1639 | Goal:   0.0000 | Unsafe:   0.0376 | Init:   0.1263 | Outside:   0.0000 | Gen:   0.0000 | Time: 1142.6s
Epoch  3890 | Total:    0.1305 | Goal:   0.0000 | Unsafe:   0.0014 | Init:   0.1274 | Outside:   0.0017 | Gen:   0.0000 | Time: 1146.0s
